265	25.97168
266	25.82696
267	25.68469
268	25.5449
269	25.40761
270	25.27284
271	25.1406
272	25.01092
273	24.8838
274	24.7593
275	24.6374
276	24.5181
277	24.4015
278	24.2875
279	24.1762
280	24.0676
281	23.9616
282	23.8584
283	23.758
284	23.6603
285	23.5653
286	23.4731
287	23.3838
288	23.2972
289	23.2134
290	23.1324
291	23.0543
292	22.979
293	22.9066
294	22.837
295	22.7703
296	22.7065
297	22.6456
298	22.5876
299	22.5325
300	22.4803
301	22.431
302	22.3846
303	22.3412
304	22.3007
305	22.2632
306	22.2286
307	22.197
308	22.1683
309	22.1426
310	22.1199
311	22.1001
312	22.0833
313	22.0695
314	22.0586
315	22.0508
316	22.0459
317	22.044
318	22.045
319	22.0491
320	22.0561
321	22.0661
322	22.0791
323	22.095
324	22.1139
325	22.1358
326	22.1607
327	22.1885
328	22.2193
329	22.253
330	22.2897
331	22.3293
332	22.3718
333	22.4173
334	22.4657
335	22.5171
336	22.5713
337	22.6285
338	22.6885
339	22.7515
340	22.8173
341	22.886
342	22.9576
343	23.032
344	23.1092
345	23.1893
346	23.2722
347	23.3579
348	23.4464
349	23.5377
350	23.6318
351	23.7286
352	23.8282
353	23.9305
354	24.0355
355	24.1432
356	24.2537
357	24.3667
358	24.4825
359	24.6008
360	24.7218
361	24.8455
362	24.9716
363	25.10041
364	25.23173
365	25.36558
366	25.50194
367	25.6408
368	25.78213
369	25.92592
370	26.07214
371	26.22077
372	26.37179
373	26.52519
374	26.68093
375	26.83899
376	26.99936
377	27.162
378	27.32689
379	27.49402
380	27.66335
381	27.83485
382	28.00852
383	28.1843
384	28.3622
385	28.54216
386	28.72417
387	28.9082
388	29.09423
389	29.28221
390	29.47214
391	29.66396
392	29.85767
393	30.05322
394	30.25058
395	30.44973
396	30.65063
397	30.85326
398	31.05757
399	31.26355
400	31.47114
401	31.68033
402	31.89108
403	32.10335
404	32.31711
405	32.53233
406	32.74896
407	32.96698
408	33.18635
409	33.40703
410	33.62899
411	33.85218
412	34.076573
413	34.302127
414	34.528806
415	34.756569
416	34.9853774
417	35.215192
418	35.445973
419	35.677679
420	35.91027
421	36.14371
422	36.37794
423	36.61294
424	36.84865
425	37.08504
426	37.32206
427	37.55967
428	37.79782
429	38.03647
430	38.27557
431	38.51509
432	38.75496
433	38.99516
434	39.23563
435	39.47632
436	39.71718
437	39.95818
438	40.19926
439	40.44037
440	40.68146
441	40.92249
442	41.1634
443	41.40415
444	41.64468
445	41.88495
446	42.1249
447	42.36447
448	42.60363
449	42.84231
450	43.08047
451	43.31805
452	43.55499
453	43.79124
454	44.02676
455	44.26147
456	44.49533
457	44.72829
458	44.96028
459	45.1912
460	45.4211
461	45.6499
462	45.8775
463	46.1038
464	46.3288
465	46.5524
466	46.7746
467	46.9953
468	47.2145
469	47.4321
470	47.648
471	47.8621
472	48.0745
473	48.285
474	48.4936
475	48.7002
476	48.9048
477	49.1073
478	49.3076
479	49.5057
480	49.7014
481	49.8948
482	50.0858
483	50.2743
484	50.4602
485	50.6435
486	50.824
487	51.0018
488	51.1768
489	51.3489
490	51.518
491	51.6841
492	51.847
493	52.0068
494	52.1633
495	52.3165
496	52.4663
497	52.6126
498	52.7554
499	52.8946
500	53.0301
501	53.1619
502	53.2898
503	53.4138
504	53.5339
505	53.6498
506	53.7617
507	53.8693
508	53.9727
509	54.0717
510	54.1663
511	54.2563
512	54.3418
513	54.4226
514	54.4986
515	54.5699
516	54.6362
517	54.6975
518	54.7538
519	54.8049
520	54.8508
521	54.8914
522	54.9266
523	54.9563
524	54.9805
525	54.999
526	55.0118
527	55.0188
528	55.0199
529	55.0151
530	55.0041
531	54.9871
532	54.9638
533	54.9342
534	54.8981
535	54.8556
536	54.8065
537	54.7508
538	54.6883
539	54.6189
540	54.5426
541	54.4593
542	54.3689
543	54.2713
544	54.1664
545	54.0541
546	53.9343
547	53.807
548	53.672
549	53.5292
550	53.3787
551	53.2201
552	53.0536
553	52.8789
554	52.696
555	52.5047
556	52.3051
557	52.097
558	51.8802
559	51.6548
560	51.4205
561	51.1774
562	50.9253
563	50.664
564	50.3936
565	50.1139
566	49.8248
567	49.5263
568	49.2181
569	48.9002
570	48.5726
571	48.235
572	47.8875
573	47.5299
574	47.1621
575	46.7839
576	46.3954
577	45.9963
578	45.5867
579	45.1663
580	44.73511
581	44.29298
582	43.83981
583	43.3755
584	42.89995
585	42.41304
586	41.91467
587	41.40472
588	40.8831
589	40.34969
590	39.80438
591	39.24706
592	38.67763
593	38.09598
594	37.50198
595	36.89554
596	36.27653
597	35.644854
598	35.00039176
599	34.343032
600	33.67266
601	32.98917
602	32.29244
603	31.58235
604	30.8588
605	30.12166
606	29.37083
607	28.60619
608	27.82761
609	27.03498
610	26.2282
611	25.40712
612	24.5717
613	23.7217
614	22.857
615	21.9777
616	21.0834
617	20.1741
618	19.2498
619	18.3102
620	17.3552
621	16.3848
622	15.3987
623	14.3969
624	13.3793
625	12.3457
626	11.296
